horse_id;horsename;horsenumber;weight;draw;sex;saddle;dam;damby;colour;equipment;equipmentshoes;equipmentheadgear;equipmenttongue;gelded;owner;race_num;raceprogramcode;racedate;race_date_time;month;horse_ref;lengthsbehind;meritrating;race_name;race_description;race_surface;race_class;race_distance;result_pos1;result_pos2;result_pos3;result_pos4;finish_position;jockey_name;venue;last_month_runs;ltwo_month_runs;last_month_wins;last_two_month_wins;perc_win_one_month;perc_win_ltwo_month;last_month_seconds;last_two_month_second;perc_sec_lone_month;perc_sec_ltwo_month;last_month_third;last_two_month_third;perc_third_lone_month;perc_third_ltwo_month;last_month_FOURTH;last_two_month_FOURTH;perc_fourth_lone_month;perc_forth_ltwo_month;Last_month_Tfour_positions;Last_two_month_Tfour_positions;perc_topfor_lone_month;perc_topfor_ltwo_month;trainercurrent;T_ltwo_month_runs;T_perc_win_ltwo_month;T_perc_sec_ltwo_month;T_perc_third_ltwo_month;T_perc_forth_ltwo_month;T_perc_topfor_ltwo_month;breeder;B_venue;B_ltwo_month_runs;B_perc_win_ltwo_month;B_perc_sec_ltwo_month;B_perc_third_ltwo_month;B_perc_forth_ltwo_month;B_perc_topfor_ltwo_month;hj_ltwo_month_runs;hj_ltwo_month_top4;hj_ltwo_month_top3;hj_ltwo_month_top2;hj_ltwo_month_wins;h_ltwo_month_runs;h_ltwo_month_top4;h_ltwo_month_top3;h_ltwo_month_top2;h_ltwo_month_wins;target_win;0;1
370802;Boom Boom;8;57.5;10;F;8;Quick Single;Jallad (USA);b;AB;A;B;NA;NULL;Mesdames M M De Wet, S H Keller &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370803;Prince Of Kildare;10;57;13;G;10;Lady Of Kildare;Captain Al;b;Ate;A;NA;t;NULL;Mr Barry Marais;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;226722;7.25;69;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;10;K Matsunyane;Vaal;6;18;1;1;16.6666666666667;5.55555555555556;0;8;0;11.1111111111111;0;3;0;16.6666666666667;0;2;0;11.1111111111111;1;8;16.6666666666667;44.4444444444444;B B Ruiters;1;0;0;0;0;0;Klawervlei Stud;Vaal;18;5.55555555555556;5.55555555555556;5.55555555555556;11.1111111111111;27.7777777777778;0;0;0;0;0;0;0;0;0;0;0;0.95;0.05
370804;Fast Duty;5;58;8;G;5;Excellent (GB);Grand Lodge (USA);b;A;A;NA;NA;NULL;Messrs Paul Marks, D Chinsammy, W D Jackson &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370805;Call Me Master;12;56.5;4;G;12;Zodwa;Windrush (USA);b;AB;A;B;NA;NULL;Messrs H Venter &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370806;Thymetoshine;17;52.5;12;G;17;Timetogoby;Damascus Gate (USA);b;A;A;NA;NA;NULL;Mr Brett Warren;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;252663;9.00;58;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;10;M K Katjedi;Vaal;5;12;0;0;0;0;1;6;20;16.6666666666667;0;0;0;0;0;0;0;0;1;2;20;16.6666666666667;B Warren;2;0;0;0;0;0;Millstream Farm;Vaal;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.99;0.01
370807;Bob Lee Swagger;13;56;5;G;13;Miss Delish;Jallad (USA);ch;AH;A;H;NA;NULL;TCP Enterprises (Nom: Mrs T Chetty) &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370808;Lava Fire;16;53.5;2;G;16;Forty Fires;Western Winter (USA);b;A;A;NA;NA;NULL;Mr K P &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370809;Jet Cat;15;54;15;G;15;Tigress;Jet Master;ch;ABt;A;B;t;NULL;Mrs W van der Westhuizen;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;213123;16.00;61;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;10;J R Syster;Vaal;5;13;0;0;0;0;0;5;0;0;0;1;0;7.69230769230769;0;0;0;0;0;1;0;7.69230769230769;H van der Westhuizen;5;0;0;0;20;20;Klawervlei Stud;Vaal;18;5.55555555555556;5.55555555555556;5.55555555555556;11.1111111111111;27.7777777777778;0;0;0;0;0;0;0;0;0;0;0;0.986;0.014
370810;Sneak Preview;4;59;3;F;4;Quick Glimpse (AUS);Fastnet Rock (AUS);b;A;A;NA;NA;NULL;Mr Tony Moodley;8;XVD;2024/07/04 12:30;2024/07/04 12:30;7;227936;16.50;73;NEXT VAAL RACEMEETING TUESDAY 23 JULY MR 73 HANDICAP;Open;Turf;MR 73 HANDICAP;1400;3;11;2;8;10;C Zackey;Vaal;7;19;1;2;14.2857142857143;10.5263157894737;1;10;14.2857142857143;21.0526315789474;1;1;14.2857142857143;5.26315789473684;2;2;28.5714285714286;10.5263157894737;5;9;71.4285714285714;47.3684210526316;M N Houdalakis;10;10;30;10;0;50;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
370811;Sail The Sky;9;57.5;9;G;9;Sail;Philanthropist (USA);b;At;A;NA;t;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370812;Billy Spellbound;1;60;14;G;1;Witchcraft;Kahal (GB);b;ABt;A;B;t;NULL;Mrs J P Gardner, Mr B G Gardner &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370813;His Master&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370814;Parker Getrix;14;56;11;G;14;Supalicious;Deep Sleep (USA);b;Ct;NA;C;t;NULL;Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370815;Walled Garden;7;58;3;G;7;Baize Door (USA);Speightstown (USA);ch;ABt;A;B;t;NULL;Messrs D Chinsammy, E Naicker &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370817;September Flower;5;60;3;F;5;Pretty Wendy;Dynasty;b;A;A;NA;NA;NULL;Mr P J Moor;1;XFD;2024/07/05 12:30;2024/07/05 12:30;7;229490;0;0;NOMADS EASTERN CAPE MAIDEN JUVENILE PLATE (Fillies);For 2 yof R100 000 Win CRS Bonus;Poly;MAIDEN JUVENILE PLATE (Fillies);1100;5;7;2;6;1;R Fourie;Fairview Polytrack;24;47;5;13;20.8333333333333;27.6595744680851;3;31;12.5;21.2765957446809;3;5;12.5;10.6382978723404;4;7;16.6666666666667;14.8936170212766;15;35;62.5;74.468085106383;A C Greeff;78;19.2307692307692;12.8205128205128;10.2564102564103;8.97435897435897;51.2820512820513;Boland Stud;Fairview Polytrack;3;33.3333333333333;0;33.3333333333333;0;66.6666666666667;2;2;2;1;0;2;2;2;1;0;1;0.718;0.282
370818;Thread Of Life;7;60;1;F;7;Special Thatch;Casey Tibbs (IRE);b;A;A;NA;NA;NULL;Mesdames Lorette Louw &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370819;Cape Flower;2;60;5;F;2;Cape Bluebell;Trippi (USA);ch;ABt;A;B;t;NULL;Mr E G van den Berg;1;XFD;2024/07/05 12:30;2024/07/05 12:30;7;229683;2.75;0;NOMADS EASTERN CAPE MAIDEN JUVENILE PLATE (Fillies);For 2 yof R100 000 Win CRS Bonus;Poly;MAIDEN JUVENILE PLATE (Fillies);1100;5;7;2;6;3;N Nastili;Fairview Polytrack;13;33;3;5;23.0769230769231;15.1515151515152;2;14;15.3846153846154;9.09090909090909;0;0;0;0;3;7;23.0769230769231;21.2121212121212;8;15;61.5384615384615;45.4545454545455;K Mitchley;71;14.0845070422535;9.85915492957746;9.85915492957746;5.63380281690141;39.4366197183099;Drakenstein Stud (Nom: Mrs G A Rupert);Fairview Polytrack;14;7.14285714285714;21.4285714285714;0;28.5714285714286;57.1428571428571;0;0;0;0;0;3;2;1;1;0;0;0.81;0.19
370820;Tartan Queen;6;60;2;F;6;On High;Seventh Rock (AUS);b;AB;A;B;NA;NULL;Messrs C P Murphy &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370821;Blueberry Blue;1;60;7;F;1;Nocturne;Captain Al;b;AJ;A;J;NA;NULL;Messrs J P Pronk, W G C Miller &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370822;Over The Atlantic;4;60;4;F;4;Winter Star;Solskjaer (IRE);b;A;A;NA;NA;NULL;Denis Le Breton;1;XFD;2024/07/05 12:30;2024/07/05 12:30;7;229370;4.60;0;NOMADS EASTERN CAPE MAIDEN JUVENILE PLATE (Fillies);For 2 yof R100 000 Win CRS Bonus;Poly;MAIDEN JUVENILE PLATE (Fillies);1100;5;7;2;6;10;Y Ramzan;Fairview Polytrack;9;23;1;1;11.1111111111111;4.34782608695652;1;9;11.1111111111111;4.34782608695652;2;3;22.2222222222222;13.0434782608696;0;0;0;0;4;5;44.4444444444444;21.7391304347826;D A McKenzie;14;0;21.4285714285714;14.2857142857143;7.14285714285714;42.8571428571429;Mr L M F Wernars;Fairview Polytrack;5;20;20;0;0;40;0;0;0;0;0;2;1;1;1;0;0;0.846;0.154
370823;Natural Wonder;3;60;6;F;3;Blue Wonder;Silvano (GER);b;a;a;NA;NA;NULL;Mr Sterling M Miller;1;XFD;2024/07/05 12:30;2024/07/05 12:30;7;229225;11.85;0;NOMADS EASTERN CAPE MAIDEN JUVENILE PLATE (Fillies);For 2 yof R100 000 Win CRS Bonus;Poly;MAIDEN JUVENILE PLATE (Fillies);1100;5;7;2;6;10;D B Geerthsen;Fairview Polytrack;16;30;1;1;6.25;3.33333333333333;2;18;12.5;13.3333333333333;1;1;6.25;3.33333333333333;4;5;25;16.6666666666667;8;11;50;36.6666666666667;JVA Strydom;43;4.65116279069767;9.30232558139535;2.32558139534884;13.953488372093;30.2325581395349;Normandy Stud;Fairview Polytrack;8;0;12.5;12.5;25;50;1;0;0;0;0;2;1;0;0;0;0;0.874;0.126
370824;Winashare;8;60;8;F;8;Woodstock Fairy;Var (USA);b;A;A;NA;NA;NULL;Pine Lodge Stud &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370825;Magic Prince;3;60;7;G;3;Blonde Princess;Kahal (GB);ch;A;A;NA;NA;NULL;Mr Z Oosthuizen;2;XFD;2024/07/05 12:30;2024/07/05 12:30;7;226163;0;64;LESSING, HEYNS AND VAN DER BANK INC. MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Poly;MAIDEN PLATE;1300;3;2;1;4;1;M H Alabdulmalik;Fairview Polytrack;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z Oosthuizen;19;10.5263157894737;21.0526315789474;5.26315789473684;0;36.8421052631579;Summerhill Stud (Pty) Ltd;Fairview Polytrack;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.938;0.062
370826;Hat Hot Hat;2;60;1;G;2;Eternal Winter;Western Winter (USA);b;AJ;A;J;NA;NULL;Mr W J Coates;2;XFD;2024/07/05 12:30;2024/07/05 12:30;7;230651;3.00;67;LESSING, HEYNS AND VAN DER BANK INC. MAIDEN PLATE;For all Maidens. R15 000 Win bonus ROA Members;Poly;MAIDEN PLATE;1300;3;2;1;4;2;M van Rensburg;Fairview Polytrack;8;21;1;2;12.5;9.52380952380952;0;9;0;4.76190476190476;1;4;12.5;19.047619047619;0;2;0;9.52380952380952;2;9;25;42.8571428571429;WGC Miller;25;8;4;8;8;28;Mr Jaime &amp;;;;;;;;;;;;;;;;;;;;
370827;King Of Queen;1;60;5;G;1;Freddy&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370828;Colonel Green;4;60;3;G;4;Babe Paley;Fort Wood (USA);b;AJt;A;J;t;NULL;Mr D &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370829;Sexbomb (IRE);6;60;6;G;6;Whats New Pussycat (NZ);Fast &#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370830;Velvet Valour;8;57;4;G;8;Light My Candle;Silvano (GER);b;AJ;A;J;NA;NULL;Horselands Breeding &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370841;Eyjafjallajokull;2;61.5;1;G;2;Kiss And Fly;Jet Master;gr;ABt;A;B;t;NULL;Messrs S Poriazis, Gary Citron, R P Macnab, Mr D J &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370842;Ravilious;4;61;4;G;4;Grandiflora;Alado (GB);b;a;a;NA;NA;NULL;SA Punters Forum Syndicate (Pty) Ltd, Messrs R J Munien, J H Strydom, A Puggia, J V A Strydom, Mrs M O Strydom &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370843;William The First;3;61.5;5;G;3;Tiffindell;Silvano (GER);b;At;A;NA;t;NULL;Mr Denver Moodley;4;XFD;2024/07/05 12:30;2024/07/05 12:30;7;253193;1.10;71;JOHNNIE WALKER MR 68 HANDICAP;Open;Poly;MR 68 HANDICAP;1200;2;4;3;5;3;L Mxothwa;Fairview Polytrack;22;33;4;5;18.1818181818182;15.1515151515152;2;24;9.09090909090909;12.1212121212121;3;4;13.6363636363636;12.1212121212121;4;6;18.1818181818182;18.1818181818182;13;19;59.0909090909091;57.5757575757576;G D Smith;100;10;10;12;17;49;Cheveley Stud;Fairview Polytrack;4;25;0;0;25;50;0;0;0;0;0;1;0;0;0;0;0;0.886;0.114
370844;Aquila Gold;5;59.5;3;C;5;Dvina;Tara&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370845;Bytheliteofthemoon;6;59.5;7;F;6;Moonlight &#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370846;Duke Of Orange;7;54;6;G;7;The Party&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370847;Back To Basics;1;62;2;H;1;Lifes Design;Bezrin (USA);ch;at;a;NA;t;NULL;Mr M C Godi;4;XFD;2024/07/05 12:30;2024/07/05 12:30;7;224689;3.85;72;JOHNNIE WALKER MR 68 HANDICAP;Open;Poly;MR 68 HANDICAP;1200;2;4;3;5;10;D B Geerthsen;Fairview Polytrack;16;30;1;1;6.25;3.33333333333333;2;18;12.5;13.3333333333333;1;1;6.25;3.33333333333333;4;5;25;16.6666666666667;8;11;50;36.6666666666667;JVA Strydom;43;4.65116279069767;9.30232558139535;2.32558139534884;13.953488372093;30.2325581395349;Dr I R Heyns;Fairview Polytrack;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.894;0.106
370848;Absolu Noir;8;52;8;H;8;Dream To Scheme;Main Man;b;A;A;NA;NA;NULL;Five Star Racing &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370849;You Win Again;4;60;4;F;4;Gibraltar Blue (IRE);Rock Of Gibraltar (IRE);b;At;A;NA;t;NULL;Messrs B Kantor, D Yutar &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370850;Red Sash;2;61;1;F;2;Dashing Scarlet;Western Winter (USA);ch;A;A;NA;NA;NULL;Wilgerbosdrift (Pty) Ltd (Nom: Mrs M Slack);5;XFD;2024/07/05 12:30;2024/07/05 12:30;7;253768;0.75;78;CHOC CHILDHOOD CANCER FOUNDATION - PORT ELIZABETH FM 76 HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370851;Enchanted Sky;3;60.5;5;F;3;Enchantress;National Assembly (CAN);ch;AJt;A;J;t;NULL;Lammerskraal Stud &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370852;Ella&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370853;Executor;7;58.5;6;F;7;Antonia&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370854;Act Naturally;6;59;9;F;6;My Kazzie;Western Winter (USA);b;aB;a;B;NA;NULL;Mrs S Viljoen;5;XFD;2024/07/05 12:30;2024/07/05 12:30;7;253007;3.25;74;CHOC CHILDHOOD CANCER FOUNDATION - PORT ELIZABETH FM 76 HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370855;Kabon Kapi;5;59.5;10;F;5;Skipping Gal;Captain Al;b;a;a;NA;NA;NULL;Mr J A Meyer &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370856;Isn&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370857;Pomodoro Magic;8;57.5;3;F;8;Chestnut Magic;Horse Chestnut;b;A;A;NA;NA;NULL;Mr G W Jooste;5;XFD;2024/07/05 12:30;2024/07/05 12:30;7;252521;8.25;71;CHOC CHILDHOOD CANCER FOUNDATION - PORT ELIZABETH FM 76 HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370858;Global Lady;10;56.5;8;F;10;Respectable Lady;Kabool (GB);b;A;A;NA;NA;NULL;Mrs D J Sherrell &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370859;Purple Operator;10;55;9;G;10;House Of Lorraine;Dynasty;b;ABt;A;B;t;NULL;Hollywood Syndicate (Nom: Mr A Delpech);6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;224802;0;72;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;1;M van Rensburg;Fairview Polytrack;8;21;1;2;12.5;9.52380952380952;0;9;0;4.76190476190476;1;4;12.5;19.047619047619;0;2;0;9.52380952380952;2;9;25;42.8571428571429;WGC Miller;25;8;4;8;8;28;Keivan Stud;Fairview Polytrack;3;0;33.3333333333333;0;33.3333333333333;66.6666666666667;0;0;0;0;0;0;0;0;0;0;1;0.922;0.078
370860;Donny Tee;4;59;3;G;4;Cape Charlotte;Bezrin (USA);ch;AB;A;B;NA;NULL;Mr S Govender &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370861;Transact;1;60;6;G;1;Lady Kelpie;Greys Inn (USA);b;A;A;NA;NA;NULL;Mr J P Spies;6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;224701;0.30;82;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;3;L Mxothwa;Fairview Polytrack;22;33;4;5;18.1818181818182;15.1515151515152;2;24;9.09090909090909;12.1212121212121;3;4;13.6363636363636;12.1212121212121;4;6;18.1818181818182;18.1818181818182;13;19;59.0909090909091;57.5757575757576;S B Kotzen;35;14.2857142857143;11.4285714285714;14.2857142857143;8.57142857142857;48.5714285714286;Dr I R Heyns;Fairview Polytrack;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.906;0.094
370862;Masked Vigilante;6;57;8;G;6;Masked Lady;Casey Tibbs (IRE);b;At;A;NA;t;NULL;Mrs D J Sherrell &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370863;Grey Smoke;5;58;4;G;5;Water Lily Lake;Trippi (USA);gr;ACt;A;C;t;NULL;Messrs A L Demunger, K G Viljoen, E C Garratt, Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370864;Abound;7;56.5;7;G;7;Airbound;Trippi (USA);b;AB;A;B;NA;NULL;Mr E G van den Berg;6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;227065;0.75;76;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;10;X Ndlovu;Fairview Polytrack;10;25;0;3;0;12;0;11;0;4;1;3;10;12;0;1;0;4;1;8;10;32;K Mitchley;71;14.0845070422535;9.85915492957746;9.85915492957746;5.63380281690141;39.4366197183099;Nadeson Park Stud;Fairview Polytrack;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.89;0.11
370865;Globetonic;9;56;10;G;9;Innocent Gift;Greys Inn (USA);b;a;a;NA;NA;NULL;Messrs Dennis Armstrong, I M Fourie , M Z Mohideen ,  G D Smith &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370866;Below Deck;2;59.5;2;F;2;Shipboard Romance (USA);Pulpit (USA);b;At;A;NA;t;NULL;Mauritzfontein (Pty) Ltd (Nom: Mrs J B Jell);6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;226394;1.50;82;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;10;K Minnie;Fairview Polytrack;12;26;0;1;0;3.84615384615385;1;12;8.33333333333333;3.84615384615385;0;2;0;7.69230769230769;0;0;0;0;1;4;8.33333333333333;15.3846153846154;A C Greeff;78;19.2307692307692;12.8205128205128;10.2564102564103;8.97435897435897;51.2820512820513;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
370867;Explosive Speed;8;56.5;5;G;8;Sitia;Captain Al;b;ABt;A;B;t;NULL;Khaya Stables (Pty) Ltd;6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;226699;2.25;76;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;10;N Nastili;Fairview Polytrack;13;33;3;5;23.0769230769231;15.1515151515152;2;14;15.3846153846154;9.09090909090909;0;0;0;0;3;7;23.0769230769231;21.2121212121212;8;15;61.5384615384615;45.4545454545455;G D Smith;100;10;10;12;17;49;Klawervlei Stud;Fairview Polytrack;35;11.4285714285714;11.4285714285714;14.2857142857143;5.71428571428571;42.8571428571429;0;0;0;0;0;0;0;0;0;0;0;0.858;0.142
370868;Work Of Time;3;59.5;1;F;3;Massachusetts;Trippi (USA);b;AHe;A;H;NA;NULL;Mrs S Viljoen;6;XFD;2024/07/05 12:30;2024/07/05 12:30;7;226576;5.50;82;KUAN MUKHEIBIR - OLD MUTUAL MR 82 HANDICAP;Open;Poly;MR 82 HANDICAP;1200;10;4;1;6;10;M H Alabdulmalik;Fairview Polytrack;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Z Oosthuizen;19;10.5263157894737;21.0526315789474;5.26315789473684;0;36.8421052631579;Ridgemont Highlands;Fairview Polytrack;24;25;25;12.5;8.33333333333333;70.8333333333333;0;0;0;0;0;0;0;0;0;0;0;0.936;0.064
370869;Joy And Peace;1;60;4;F;1;Amazing Grace;Spectrum (IRE);b;A;A;NA;NA;NULL;Pine Lodge Stud &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370870;Crimson Princess;3;59;3;M;3;Crimson Lane (USA);Street Cry (IRE);b;At;A;NA;t;NULL;Mr P J Moor;7;XFD;2024/07/05 12:30;2024/07/05 12:30;7;221986;0.10;95;WALMER HANDICAP;For Fillies and Mares - Non-Black Type;Poly;WALMER HANDICAP;1800;1;3;2;6;2;L Mxothwa;Fairview Polytrack;22;33;4;5;18.1818181818182;15.1515151515152;2;24;9.09090909090909;12.1212121212121;3;4;13.6363636363636;12.1212121212121;4;6;18.1818181818182;18.1818181818182;13;19;59.0909090909091;57.5757575757576;A C Greeff;78;19.2307692307692;12.8205128205128;10.2564102564103;8.97435897435897;51.2820512820513;Ditro Bloodstock (Nom: Mr B Finch);Fairview Polytrack;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.86;0.14
370871;Official Secret;2;59.5;1;M;2;Prive;Saumarez (GB);b;At;A;NA;t;NULL;Mr P J Moor;7;XFD;2024/07/05 12:30;2024/07/05 12:30;7;223680;4.85;96;WALMER HANDICAP;For Fillies and Mares - Non-Black Type;Poly;WALMER HANDICAP;1800;1;3;2;6;3;X Ndlovu;Fairview Polytrack;10;25;0;3;0;12;0;11;0;4;1;3;10;12;0;1;0;4;1;8;10;32;A C Greeff;78;19.2307692307692;12.8205128205128;10.2564102564103;8.97435897435897;51.2820512820513;Drakenstein Stud (Nom: Mrs G A Rupert);Fairview Polytrack;14;7.14285714285714;21.4285714285714;0;28.5714285714286;57.1428571428571;0;0;0;0;0;0;0;0;0;0;0;0.934;0.066
370872;Opera Swing;10;52.5;6;M;10;Carousel Swing;Trippi (USA);b;aJt;a;J;t;NULL;Messrs C C M Do Carmo, J V A Strydom, Mrs M O Strydom &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
